Date,Open,High,Low,Close,Volume,Adj Close
2021-02-21,1581.95,1631.0,1558.33,1597.0,33934.15989,1597.0
2021-02-22,1597.19,1599.74,1275.0,1466.5,109716.5176,1466.5
2021-02-23,1466.26,1469.54,1114.42,1300.91,169628.7786,1300.91
2021-02-24,1300.99,1421.71,1237.37,1338.03,83763.13992,1338.03
2021-02-25,1338.0,1367.49,1203.17,1223.41,57402.7126,1223.41
2021-02-26,1223.33,1293.78,1158.13,1201.43,68554.83382,1201.43
2021-02-27,1201.76,1268.66,1188.55,1214.98,34660.92417,1214.98
2021-02-28,1215.02,1222.78,1077.84,1176.52,59362.50652,1176.52
2021-03-01,1176.21,1307.67,1169.88,1305.52,50871.0481,1305.52
2021-03-02,1305.55,1332.73,1206.71,1235.35,50591.07404,1235.35
2021-03-03,1234.79,1373.7,1226.21,1305.15,45112.78997,1305.15
2021-03-04,1304.82,1350.35,1260.13,1289.45,49238.13919,1289.45
2021-03-05,1289.88,1300.62,1210.82,1284.44,45804.05748,1284.44
2021-03-06,1284.15,1406.0,1273.07,1386.49,39296.73739,1386.49
2021-03-07,1386.72,1454.82,1367.07,1447.97,34477.2325,1447.97
2021-03-08,1447.95,1553.18,1405.27,1545.52,43570.92416,1545.52
2021-03-09,1545.97,1574.16,1513.91,1574.15,35086.1792,1574.15
2021-03-10,1574.15,1580.72,1480.0,1508.29,46227.86225,1508.29
2021-03-11,1508.0,1541.82,1448.47,1524.03,39713.95876,1524.03
2021-03-12,1524.41,1537.18,1443.97,1475.36,36687.05304,1475.36
2021-03-13,1475.18,1601.49,1447.02,1578.65,37361.6128,1578.65
2021-03-14,1578.95,1587.8,1528.57,1542.63,23845.52476,1542.63
2021-03-15,1541.79,1576.53,1460.7,1508.8,53439.6789,1508.8
2021-03-16,1508.06,1528.41,1441.37,1517.04,42787.75568,1517.04
2021-03-17,1517.6,1537.63,1467.38,1520.95,34523.79773,1520.95
2021-03-18,1520.95,1540.63,1479.56,1493.56,33014.2053,1493.56
2021-03-19,1493.74,1546.64,1460.72,1523.57,29046.79565,1523.57
2021-03-20,1523.07,1569.03,1516.16,1519.51,23603.88698,1519.51
2021-03-21,1519.51,1529.36,1480.07,1504.39,23215.65952,1504.39
2021-03-22,1504.42,1519.41,1395.12,1414.37,34135.92256,1414.37
2021-03-23,1414.3,1454.86,1388.6,1410.9,32323.35711,1410.9
2021-03-24,1410.67,1472.03,1308.3,1343.31,39922.81338,1343.31
2021-03-25,1343.53,1376.93,1315.02,1349.07,43552.64831,1349.07
2021-03-26,1349.02,1446.0,1349.02,1443.68,27956.94659,1443.68
2021-03-27,1443.27,1466.46,1414.39,1452.0,16614.91408,1452.0
2021-03-28,1452.18,1462.92,1409.24,1432.31,15312.45807,1432.31
2021-03-29,1432.5,1559.89,1424.19,1542.19,29733.55753,1542.19
2021-03-30,1542.05,1586.0,1518.08,1571.32,26132.34666,1571.32
2021-03-31,1571.4,1658.71,1514.63,1635.39,41210.04957,1635.39
2021-04-01,1635.47,1687.15,1605.43,1672.76,38325.22891,1672.76
2021-04-02,1673.05,1826.31,1656.5,1814.55,41407.00912,1814.55
2021-04-03,1813.84,1816.99,1707.84,1717.57,37201.95193,1717.57
2021-04-04,1717.32,1786.03,1693.21,1768.43,22883.04104,1768.43
2021-04-05,1769.3,1804.79,1710.27,1782.09,26138.39397,1782.09
2021-04-06,1782.59,1817.96,1731.0,1783.79,38346.27687,1783.79
2021-04-07,1784.15,1797.32,1631.48,1661.84,65863.05196,1661.84
2021-04-08,1661.87,1752.02,1650.0,1749.1,42232.73524,1749.1
2021-04-09,1749.06,1768.65,1725.0,1740.88,29709.87569,1740.88
2021-04-10,1740.94,1824.6,1733.88,1791.18,36839.08944,1791.18
2021-04-11,1790.97,1816.86,1768.57,1806.83,26393.49772,1806.83
2021-04-12,1806.93,1849.4,1769.33,1793.46,41218.55448,1793.46
2021-04-13,1793.16,1945.12,1791.65,1924.03,52825.41615,1924.03
2021-04-14,1924.04,2046.48,1910.01,2033.42,71583.09683,2033.42
2021-04-15,2033.72,2130.0,2006.33,2103.62,46614.4468,2103.62
2021-04-16,2104.25,2132.77,1926.51,2028.15,70012.01657,2028.15
2021-04-17,2028.17,2083.94,1947.0,1954.06,41131.5614,1954.06
2021-04-18,1954.06,1969.9,1721.19,1880.72,90661.41167,1880.72
2021-04-19,1880.57,1915.79,1740.61,1801.12,63558.17787,1801.12
2021-04-20,1801.3,1955.58,1709.57,1941.81,66678.11022,1941.81
2021-04-21,1941.61,2056.85,1867.37,1961.87,80678.85672,1961.87
2021-04-22,1962.47,2200.0,1900.0,1998.13,122722.55878,1998.13
2021-04-23,1998.5,2032.93,1745.01,1963.93,134816.34315,1963.93
2021-04-24,1964.08,1964.92,1798.26,1841.4,49160.90285,1841.4
2021-04-25,1841.53,1960.44,1802.0,1925.37,38929.20351,1925.37
2021-04-26,1925.53,2107.0,1911.5,2100.45,56865.79933,2100.45
2021-04-27,2100.03,2223.19,2060.3,2209.88,41967.45851,2209.88
2021-04-28,2209.64,2282.68,2125.9,2269.03,51992.30288,2269.03
2021-04-29,2269.45,2309.6,2205.0,2279.17,41819.68155,2279.17
2021-04-30,2279.29,2320.0,2253.51,2306.42,33968.57083,2306.42
2021-05-01,2306.28,2458.99,2291.27,2447.48,34607.36739,2447.48
2021-05-02,2447.23,2485.26,2377.72,2457.03,30460.98724,2457.03
2021-05-03,2457.03,2869.23,2457.03,2848.45,83237.66325,2848.45
2021-05-04,2849.48,2938.77,2634.47,2704.13,129482.67311,2704.13
2021-05-05,2702.93,2948.0,2677.73,2933.13,75925.65962,2933.13
2021-05-06,2933.23,2996.0,2815.0,2897.04,57888.16344,2897.04
2021-05-07,2897.76,2955.67,2788.0,2871.04,46304.93436,2871.04
2021-05-08,2871.06,3264.88,2846.67,3223.97,60702.22961,3223.97
2021-05-09,3224.31,3291.0,3080.0,3231.53,64106.12952,3231.53
2021-05-10,3231.79,3470.93,2982.0,3269.74,105385.5684,3269.74
2021-05-11,3269.59,3453.0,3121.25,3447.93,77230.07115,3447.93
2021-05-12,3448.28,3620.85,3107.6,3175.12,115125.7988,3175.12
2021-05-13,3172.88,3355.0,2939.55,3089.85,160996.75064,3089.85
2021-05-14,3089.04,3448.91,3068.01,3367.05,72416.93668,3367.05
2021-05-15,3367.05,3412.23,3000.0,3011.42,68051.63361,3011.42
2021-05-16,3013.5,3193.99,2710.0,2956.69,98109.12846,2956.69
2021-05-17,2956.0,2959.46,2550.22,2704.8,136188.5989,2704.8
2021-05-18,2704.93,2929.55,2671.0,2773.02,101599.98789,2773.02
2021-05-19,2774.36,2825.67,1510.0,2015.97,312255.92361,2015.97
2021-05-20,2015.97,2481.27,1784.33,2278.0,216083.83139,2278.0
2021-05-21,2277.69,2412.32,1738.11,2006.16,220670.33689,2006.16
2021-05-22,2005.74,2050.88,1782.54,1893.06,167941.90377,1893.06
2021-05-23,1893.92,1961.35,1425.44,1727.26,233572.42603,1727.26
2021-05-24,1727.88,2200.0,1714.83,2178.0,178207.02451,2178.0
2021-05-25,2178.0,2260.0,1945.01,2212.75,148348.07069,2212.75
2021-05-26,2212.77,2382.51,2162.08,2373.56,114671.28674,2373.56
2021-05-27,2373.53,2377.4,2171.93,2251.41,77493.60182,2251.41
2021-05-28,2250.68,2266.0,1915.14,1985.88,106759.54033,1985.88
2021-05-29,1985.3,2116.59,1819.41,1877.61,76917.21617,1877.61
2021-05-30,1877.98,2044.87,1800.0,1962.82,64981.13359,1962.82
2021-05-31,1962.95,2224.0,1870.89,2213.27,86263.06747,2213.27
2021-06-01,2213.27,2240.75,2068.41,2157.11,79819.76643,2157.11
2021-06-02,2156.76,2298.54,2088.63,2218.6,62743.89097,2218.6
2021-06-03,2218.36,2372.94,2183.8,2358.42,62232.41972,2358.42
2021-06-04,2358.42,2361.71,2107.75,2215.09,86091.86632,2215.09
2021-06-05,2215.09,2323.67,2109.04,2169.54,67571.50902,2169.54
2021-06-06,2169.57,2263.73,2157.88,2234.57,37340.88377,2234.57
2021-06-07,2234.32,2343.44,2116.0,2134.05,58125.17703,2134.05
2021-06-08,2133.18,2156.71,1892.32,2065.5,105212.51174,2065.5
2021-06-09,2064.37,2159.58,1978.86,2145.49,76396.82599,2145.49
2021-06-10,2146.21,2157.34,1996.0,2032.59,45867.6402,2032.59
2021-06-11,2032.22,2054.0,1920.0,1947.0,40634.73986,1947.0
2021-06-12,1946.76,2033.87,1870.0,1962.51,45607.26341,1962.51
2021-06-13,1962.92,2105.76,1913.75,2069.2,41464.66807,2069.2
2021-06-14,2069.2,2152.42,2033.88,2131.56,39387.4883,2131.56
2021-06-15,2131.65,2178.27,2071.0,2099.85,38155.85999,2099.85
2021-06-16,2100.01,2108.94,1961.34,1975.49,47320.28827,1975.49
2021-06-17,1975.43,2057.38,1939.22,1994.87,41035.68221,1994.87
2021-06-18,1994.87,1998.88,1804.54,1888.77,63499.65913,1888.77
2021-06-19,1888.62,1924.0,1828.44,1830.78,40660.17453,1830.78
2021-06-20,1830.95,1920.99,1728.12,1890.11,61915.64221,1890.11
2021-06-21,1890.37,1903.99,1566.42,1583.24,131368.93199,1583.24
2021-06-22,1583.57,1677.45,1430.0,1574.56,140456.41612,1574.56
2021-06-23,1573.97,1718.85,1527.18,1651.08,85763.13398,1651.08
2021-06-24,1651.55,1707.77,1581.52,1668.0,52940.8782,1668.0
2021-06-25,1668.29,1691.91,1500.43,1519.6,84766.16059,1519.6
2021-06-26,1519.6,1556.09,1443.83,1537.13,84715.77202,1537.13
2021-06-27,1537.0,1662.7,1515.7,1660.98,49667.97585,1660.98
2021-06-28,1660.99,1798.66,1642.86,1748.64,74640.50544,1748.64
2021-06-29,1748.64,1888.73,1740.48,1819.77,65635.07404,1819.77
2021-06-30,1819.32,1929.93,1754.19,1919.22,77016.91016,1919.22
2021-07-01,1919.23,1919.58,1750.0,1779.0,72860.87808,1779.0
2021-07-02,1779.0,1820.69,1705.96,1816.07,55619.27026,1816.07
2021-07-03,1815.99,1888.6,1781.51,1875.31,34929.99645,1875.31
2021-07-04,1875.6,2012.05,1842.97,1956.09,42825.30451,1956.09
2021-07-05,1956.05,1957.63,1820.62,1852.39,54480.04715,1852.39
2021-07-06,1852.9,1984.71,1850.1,1965.02,50857.05309,1965.02
2021-07-07,1964.92,2038.63,1940.83,1967.0,40446.46223,1967.0
2021-07-08,1966.77,1973.99,1761.34,1787.34,64434.56944,1787.34
2021-07-09,1787.75,1845.55,1730.0,1809.71,49403.14959,1809.71
2021-07-10,1809.38,1848.13,1750.0,1780.74,31982.26592,1780.74
2021-07-11,1780.79,1831.28,1756.23,1802.97,22741.69468,1802.97
2021-07-12,1803.04,1827.24,1695.23,1716.3,36317.35968,1716.3
2021-07-13,1715.74,1731.48,1633.34,1659.65,48994.68551,1659.65
2021-07-14,1659.32,1730.0,1596.01,1712.23,48921.29768,1712.23
2021-07-15,1711.97,1752.1,1616.69,1647.22,53429.69643,1647.22
2021-07-16,1646.87,1683.01,1576.68,1596.17,54104.24794,1596.17
2021-07-17,1596.3,1643.95,1581.95,1624.19,34522.45638,1624.19
2021-07-18,1624.27,1700.0,1610.0,1618.65,35777.81604,1618.65
2021-07-19,1618.64,1645.27,1540.0,1559.5,39467.10354,1559.5
2021-07-20,1559.86,1578.74,1477.12,1537.47,49152.83779,1537.47
2021-07-21,1537.69,1738.55,1511.9,1713.57,96289.33423,1713.57
2021-07-22,1713.65,1749.47,1672.32,1738.38,84267.27001,1738.38
2021-07-23,1738.45,1827.23,1714.08,1821.03,41320.55477,1821.03
2021-07-24,1821.45,1888.66,1802.67,1874.05,34771.81425,1874.05
2021-07-25,1874.22,1883.25,1809.56,1875.39,32569.2906,1875.39
2021-07-26,1875.36,2068.12,1859.0,1895.56,86856.40722,1895.56
2021-07-27,1895.93,1987.97,1832.1,1963.0,62510.99455,1963.0
2021-07-28,1962.5,1998.6,1915.35,1962.68,54170.38392,1962.68
2021-07-29,1963.36,2037.85,1935.22,2024.07,32765.7625,2024.07
2021-07-30,2024.15,2093.08,1968.2,2082.64,49524.60679,2082.64
2021-07-31,2082.6,2171.65,2045.85,2152.84,34158.18046,2152.84
2021-08-01,2152.99,2298.22,2137.08,2182.17,57112.56355,2182.17
2021-08-02,2182.5,2272.25,2140.54,2221.9,46415.21076,2221.9
2021-08-03,2221.89,2242.71,2080.0,2134.87,47285.4205,2134.87
2021-08-04,2135.03,2365.23,2096.31,2326.18,55411.78469,2326.18
2021-08-05,2326.27,2426.2,2171.24,2414.69,72587.81428,2414.69
2021-08-06,2415.12,2528.62,2335.0,2480.6,50737.40499,2480.6
2021-08-07,2480.51,2740.0,2459.42,2723.82,62628.27757,2723.82
2021-08-08,2723.95,2748.6,2539.95,2603.61,55576.63476,2603.61
2021-08-09,2604.07,2748.93,2492.68,2726.77,60643.5658,2726.77
2021-08-10,2726.06,2790.81,2643.03,2715.32,45985.99307,2715.32
2021-08-11,2715.01,2837.73,2696.54,2743.4,39540.26184,2743.4
2021-08-12,2743.75,2808.03,2578.27,2639.48,42587.03434,2639.48
2021-08-13,2639.16,2848.0,2629.66,2846.06,31568.52197,2846.06
2021-08-14,2846.11,2861.2,2761.0,2801.27,26881.02518,2801.27
2021-08-15,2800.93,2845.0,2680.38,2835.0,32049.42357,2835.0
2021-08-16,2834.9,2856.22,2702.81,2714.98,31268.14015,2714.98
2021-08-17,2715.45,2823.4,2589.0,2609.27,34286.65632,2609.27
2021-08-18,2609.97,2704.08,2558.01,2610.6,29665.5518,2610.6
2021-08-19,2610.19,2749.99,2569.04,2734.46,29989.08122,2734.46
2021-08-20,2735.1,2824.59,2730.69,2809.54,28309.90821,2809.54
2021-08-21,2809.89,2841.88,2757.22,2774.88,21736.03906,2774.88
2021-08-22,2774.43,2811.38,2708.53,2789.73,19537.61017,2789.73
2021-08-23,2789.4,2893.32,2779.41,2855.9,29518.76387,2855.9
2021-08-24,2855.8,2881.83,2701.0,2734.43,28693.43633,2734.43
2021-08-25,2734.79,2800.19,2658.48,2780.05,29558.66536,2780.05
2021-08-26,2779.7,2798.4,2638.26,2670.82,31169.87773,2670.82
2021-08-27,2670.61,2810.0,2643.93,2798.63,25424.99809,2798.63
2021-08-28,2798.62,2807.92,2745.76,2770.79,15166.8296,2770.79
2021-08-29,2771.73,2806.13,2693.18,2763.44,21261.8011,2763.44
2021-08-30,2763.46,2857.0,2697.0,2772.0,32205.42607,2772.0
2021-08-31,2772.11,2955.9,2740.0,2935.0,40392.90213,2935.0
2021-09-01,2934.6,3267.0,2898.59,3255.52,44441.95676,3255.52
2021-09-02,3254.42,3263.37,3146.0,3202.1,34808.125,3202.1
2021-09-03,3202.0,3408.1,3137.41,3340.0,36107.46763,3340.0
2021-09-04,3341.28,3362.66,3247.88,3299.0,27056.943,3299.0
2021-09-05,3299.41,3370.37,3254.55,3342.72,25764.9886,3342.72
2021-09-06,3342.69,3368.41,3282.08,3333.85,26119.9108,3333.85
2021-09-07,3334.04,3351.05,2615.78,2957.77,72187.50561,2957.77
2021-09-08,2959.73,3048.52,2754.68,2994.6,63181.8357,2994.6
2021-09-09,2994.74,3051.63,2906.21,2928.89,39308.9804,2928.89
2021-09-10,2928.47,3003.76,2693.58,2740.95,39249.7526,2740.95
2021-09-11,2740.59,2856.74,2733.08,2790.25,29843.0738,2790.25
2021-09-12,2789.98,2963.75,2760.8,2903.52,31368.2194,2903.52
2021-09-13,2904.05,2925.39,2668.22,2804.14,43074.3704,2804.14
2021-09-14,2804.26,2933.19,2789.89,2931.46,23190.9607,2931.46
2021-09-15,2930.36,3074.84,2865.25,3073.09,28636.2794,3073.09
2021-09-16,3072.84,3126.18,2968.29,3039.87,37389.678,3039.87
2021-09-17,3040.26,3061.54,2862.88,2904.0,29377.2517,2904.0
2021-09-18,2904.0,3025.43,2878.6,2935.1,24658.0243,2935.1
2021-09-19,2934.92,2955.37,2808.32,2848.03,24239.2893,2848.03
2021-09-20,2848.48,2863.44,2502.07,2556.04,67889.46479,2556.04
2021-09-21,2556.01,2668.56,2277.21,2377.53,72048.65693,2377.53
2021-09-22,2377.32,2651.79,2354.0,2651.41,47131.3572,2651.41
2021-09-23,2650.89,2721.36,2614.7,2704.02,37049.9743,2704.02
2021-09-24,2703.5,2708.93,2345.67,2518.02,72877.0766,2518.02
2021-09-25,2517.94,2549.76,2407.81,2511.25,48946.9376,2511.25
2021-09-26,2510.7,2672.12,2355.5,2625.5,54674.7725,2625.5
2021-09-27,2624.34,2714.56,2510.0,2510.98,41887.9598,2510.98
2021-09-28,2510.77,2550.81,2405.5,2418.27,39782.1463,2418.27
2021-09-29,2418.63,2537.67,2404.48,2465.62,33776.7399,2465.62
2021-09-30,2465.99,2634.83,2454.5,2594.55,34834.2091,2594.55
2021-10-01,2594.31,2872.17,2568.5,2853.7,41646.68151,2853.7
2021-10-02,2853.83,2985.7,2809.85,2911.96,27667.5223,2911.96
2021-10-03,2913.54,3000.0,2873.47,2936.73,23039.7512,2936.73
2021-10-04,2937.46,2951.81,2816.45,2909.76,32692.3367,2909.76
2021-10-05,2911.02,3047.14,2892.01,3014.2,31331.2919,3014.2
2021-10-06,3014.93,3129.0,2881.01,3067.15,38669.3618,3067.15
2021-10-07,3066.79,3131.45,2976.74,3075.3,36564.8919,3075.3
2021-10-08,3075.56,3140.83,3035.15,3059.34,29782.0112,3059.34
2021-10-09,3059.3,3121.17,3038.65,3075.95,15954.302,3075.95
2021-10-10,3075.48,3104.27,2947.47,2955.72,24400.3993,2955.72
2021-10-11,2955.18,3134.89,2919.71,3070.6,26031.5176,3070.6
2021-10-12,3070.28,3081.24,2954.97,3035.34,30073.9969,3035.34
2021-10-13,3033.58,3116.64,2962.5,3109.98,22319.6613,3109.98
2021-10-14,3110.6,3297.0,3092.13,3266.98,25461.8864,3266.98
2021-10-15,3266.93,3360.0,3218.14,3328.4,28805.9043,3328.4
2021-10-16,3327.4,3416.0,3272.51,3294.52,23484.84646,3294.52
2021-10-17,3295.26,3370.3,3145.36,3313.93,28225.7242,3313.93
2021-10-18,3314.35,3353.99,3173.82,3233.02,37398.0977,3233.02
2021-10-19,3233.43,3341.19,3219.84,3333.12,32847.5253,3333.12
2021-10-20,3333.32,3559.17,3290.0,3551.77,31870.44202,3551.77
2021-10-21,3551.41,3748.63,3441.38,3483.91,53650.20862,3483.91
2021-10-22,3484.55,3581.92,3350.0,3423.32,28671.866,3423.32
2021-10-23,3422.97,3593.87,3394.16,3590.63,22943.3659,3590.63
2021-10-24,3590.99,3605.94,3412.3,3518.43,24938.6711,3518.43
2021-10-25,3517.83,3653.11,3506.37,3639.79,20305.5543,3639.79
2021-10-26,3640.5,3704.74,3543.52,3572.44,24484.1486,3572.44
2021-10-27,3573.0,3720.0,3383.0,3394.5,49728.0487,3394.5
2021-10-28,3394.95,3686.87,3367.19,3675.97,46462.0533,3675.97
2021-10-29,3675.65,3846.3,3660.56,3816.72,38227.25997,3816.72
2021-10-30,3816.81,3829.27,3680.0,3750.83,21745.2318,3750.83
2021-10-31,3751.5,3811.7,3615.29,3722.79,28512.4541,3722.79
2021-11-01,3722.79,3803.07,3603.53,3742.81,36065.6832,3742.81
2021-11-02,3742.28,3976.47,3712.84,3966.53,30926.62742,3966.53
2021-11-03,3967.36,4028.4,3850.0,3969.25,34759.26671,3969.25
2021-11-04,3970.2,3972.81,3835.68,3929.0,30750.2061,3929.0
2021-11-05,3928.77,3964.59,3866.04,3894.5,21172.6796,3894.5
2021-11-06,3894.29,3943.0,3770.3,3925.96,24005.9964,3925.96
2021-11-07,3926.73,4032.49,3915.03,4013.28,20875.8889,4013.28
2021-11-08,4013.97,4163.99,4012.92,4150.98,25255.96473,4150.98
2021-11-09,4151.19,4177.0,4073.01,4096.04,23537.28489,4096.04
2021-11-10,4095.82,4221.0,3911.59,4046.0,39090.91139,4046.0
2021-11-11,4044.9,4192.61,3995.7,4144.98,22555.1541,4144.98
2021-11-12,4144.79,4219.18,3954.12,4094.34,37099.0481,4094.34
2021-11-13,4094.04,4130.24,4024.26,4081.32,21459.5369,4081.32
2021-11-14,4081.31,4126.83,3969.75,4066.73,29354.2161,4066.73
2021-11-15,4066.33,4170.94,4000.95,4023.3,28172.7779,4023.3
2021-11-16,4023.15,4023.15,3623.0,3730.22,57846.2342,3730.22
2021-11-17,3729.82,3809.21,3600.41,3799.99,42434.2924,3799.99
2021-11-18,3799.99,3845.47,3486.42,3518.91,45828.3972,3518.91
2021-11-19,3519.25,3820.47,3499.57,3812.09,40883.7385,3812.09
2021-11-20,3813.0,3947.38,3740.0,3925.22,29130.4225,3925.22
2021-11-21,3924.94,3935.64,3770.3,3783.96,22327.7594,3783.96
2021-11-22,3784.59,3833.56,3587.1,3639.02,38261.3592,3639.02
2021-11-23,3639.65,3899.99,3609.41,3858.62,35492.0044,3858.62
2021-11-24,3858.63,3888.44,3720.32,3816.34,31888.6126,3816.34
2021-11-25,3816.69,4060.63,3796.86,4036.86,28394.8844,4036.86
2021-11-26,4037.49,4060.91,3472.05,3585.0,47675.3849,3585.0
2021-11-27,3585.35,3712.09,3573.6,3638.18,22767.7008,3638.18
2021-11-28,3637.74,3815.5,3516.0,3813.0,24831.4414,3813.0
2021-11-29,3812.51,3961.13,3796.5,3937.65,27361.5252,3937.65
2021-11-30,3938.26,4172.2,3848.28,4087.89,54964.4306,4087.89
2021-12-01,4087.89,4223.0,4001.68,4052.59,35668.4707,4052.59
2021-12-02,4052.59,4088.31,3929.35,3997.5,33841.625,3997.5
2021-12-03,3996.89,4118.49,3590.0,3737.04,57536.2664,3737.04
2021-12-04,3737.0,3756.36,3185.3,3680.65,80454.7144,3680.65
2021-12-05,3680.22,3780.12,3586.79,3719.0,65133.7253,3719.0
2021-12-06,3719.49,3882.98,3470.67,3861.0,47993.4708,3861.0
2021-12-07,3859.51,3936.05,3781.08,3825.42,22486.2916,3825.42
2021-12-08,3825.52,3938.89,3750.63,3916.0,23066.1289,3916.0
2021-12-09,3916.54,3960.55,3615.03,3639.0,29417.332,3639.0
2021-12-10,3639.19,3755.71,3444.95,3456.0,35085.9719,3456.0
2021-12-11,3454.88,3632.5,3398.45,3625.5,28327.4938,3625.5
2021-12-12,3626.44,3694.77,3537.44,3657.0,18199.8575,3657.0
2021-12-13,3656.16,3666.68,3256.0,3356.82,40395.7399,3356.82
2021-12-14,3357.7,3450.6,3270.53,3430.86,30285.4138,3430.86
2021-12-15,3430.85,3626.84,3240.71,3558.56,36103.7844,3558.56
2021-12-16,3558.99,3639.45,3490.52,3495.4,25629.8206,3495.4
2021-12-17,3495.97,3526.0,3275.0,3447.02,29966.6016,3447.02
2021-12-18,3448.97,3560.39,3354.01,3526.65,20306.9995,3526.65
2021-12-19,3526.49,3589.88,3457.5,3489.9,18169.3574,3489.9
2021-12-20,3489.66,3541.0,3327.14,3497.29,25632.5937,3497.29
2021-12-21,3497.49,3598.96,3470.26,3557.92,21357.5,3557.92
2021-12-22,3557.2,3610.0,3482.2,3517.23,15099.6562,3517.23
2021-12-23,3517.44,3665.08,3438.75,3628.49,25426.6164,3628.49
2021-12-24,3630.0,3658.7,3557.59,3581.84,12929.8012,3581.84
2021-12-25,3582.26,3665.17,3558.3,3627.62,10747.5566,3627.62
2021-12-26,3628.0,3634.79,3549.0,3594.61,10806.8106,3594.61
2021-12-27,3594.71,3646.67,3562.01,3568.17,10040.0082,3568.17
2021-12-28,3566.91,3566.91,3327.73,3358.08,21720.3133,3358.08
2021-12-29,3358.31,3389.5,3178.71,3199.31,20081.18,3199.31
2021-12-30,3199.25,3331.38,3161.22,3278.97,18262.0264,3278.97
2021-12-31,3278.86,3372.15,3184.31,3232.65,16174.2621,3232.65
2022-01-01,3232.65,3327.4,3232.65,3318.37,9722.4763,3318.37
2022-01-02,3318.2,3394.11,3276.75,3370.05,8893.2219,3370.05
2022-01-03,3370.45,3398.13,3261.51,3332.5,13218.5574,3332.5
2022-01-04,3332.46,3447.86,3286.64,3356.89,15329.8476,3356.89
2022-01-05,3356.89,3405.0,3028.88,3135.67,24881.3643,3135.67
2022-01-06,3135.65,3145.85,2922.0,3019.23,28640.9481,3019.23
2022-01-07,3018.93,3027.67,2705.97,2818.97,40856.2031,2818.97
2022-01-08,2819.05,2865.36,2646.0,2717.66,25682.6673,2717.66
2022-01-09,2717.88,2834.45,2697.3,2780.66,17481.777,2780.66
2022-01-10,2780.67,2805.59,2596.48,2724.0,30525.5492,2724.0
2022-01-11,2723.58,2875.0,2695.81,2854.8,17244.6034,2854.8
2022-01-12,2854.31,2985.95,2823.0,2954.59,22259.7314,2954.59
2022-01-13,2953.55,2974.52,2823.26,2832.0,18157.0739,2832.0
2022-01-14,2832.13,2932.15,2785.83,2903.44,16283.436,2903.44
2022-01-15,2902.84,2961.37,2864.67,2919.75,9515.8677,2919.75
2022-01-16,2919.35,2976.43,2874.39,2935.93,8868.5601,2935.93
2022-01-17,2936.7,2945.5,2762.33,2819.32,17510.9481,2819.32
2022-01-18,2818.84,2845.7,2724.27,2793.03,22269.4796,2793.03
2022-01-19,2792.86,2806.47,2691.0,2723.19,23018.679,2723.19
2022-01-20,2723.5,2885.82,2645.3,2658.0,20358.9685,2658.0
2022-01-21,2656.76,2683.58,2178.4,2271.21,50633.2335,2271.21
2022-01-22,2270.15,2319.7,2030.4,2134.32,60406.36626,2134.32
2022-01-23,2134.35,2258.69,2097.67,2244.53,38240.1725,2244.53
2022-01-24,2244.81,2244.81,1911.17,2158.37,66099.9255,2158.37
